x-axis,1,2
second,Volt,Volt
+19.5945000E-03,+40.2010046E-03,+15.0402011E-03
+19.5950000E-03,+40.2010046E-03,+7.0000002E-03
+19.5955000E-03,+32.1608037E-03,-1.0402007E-03
+19.5960000E-03,+24.1206028E-03,+3.9849249E-03
+19.5965000E-03,+16.0804018E-03,+15.5427137E-03
+19.5970000E-03,+20.6030149E-03,+23.0804021E-03
+19.5975000E-03,+23.1155776E-03,+30.1155779E-03
+19.5980000E-03,+16.0804018E-03,+27.6030151E-03
+19.5985000E-03,+16.0804018E-03,+23.0804021E-03
+19.5990000E-03,+16.0804018E-03,+23.0804021E-03
+19.5995000E-03,+23.1155776E-03,+15.5427137E-03
+19.6000000E-03,+24.1206028E-03,+7.0000002E-03
+19.6005000E-03,+16.0804018E-03,+7.0000002E-03
+19.6010000E-03,+16.0804018E-03,+7.0000002E-03
+19.6015000E-03,+15.0753767E-03,+15.0402011E-03
+19.6020000E-03,+8.0402009E-03,+23.0804021E-03
+19.6025000E-03,+8.0402009E-03,+23.0804021E-03
+19.6030000E-03,+8.0402009E-03,+26.0954774E-03
+19.6035000E-03,+8.5427135E-03,+31.1206030E-03
+19.6040000E-03,+16.0804018E-03,+26.0954774E-03
+19.6045000E-03,+24.6231153E-03,+22.0753769E-03
+19.6050000E-03,+32.1608037E-03,+10.0150756E-03
+19.6055000E-03,+32.1608037E-03,+14.0351760E-03
+19.6060000E-03,+32.1608037E-03,+15.0402011E-03
+19.6065000E-03,+32.1608037E-03,+15.0402011E-03
+19.6070000E-03,+28.6432158E-03,+11.5226132E-03
+19.6075000E-03,+16.0804018E-03,+6.4974877E-03
+19.6080000E-03,+3.0150753E-03,+7.0000002E-03
+19.6085000E-03,+8.0402009E-03,+15.5427137E-03
+19.6090000E-03,+16.0804018E-03,+31.1206030E-03
+19.6095000E-03,+16.5829144E-03,+31.1206030E-03
+19.6100000E-03,+20.6030149E-03,+23.0804021E-03
+19.6105000E-03,+16.0804018E-03,+30.1155779E-03
+19.6110000E-03,+28.6432158E-03,+19.5628142E-03
+19.6115000E-03,+16.5829144E-03,+7.0000002E-03
+19.6120000E-03,+24.1206028E-03,+7.0000002E-03
+19.6125000E-03,+16.0804018E-03,+6.4974877E-03
+19.6130000E-03,+11.0552763E-03,+7.0000002E-03
+19.6135000E-03,+16.0804018E-03,+15.0402011E-03
+19.6140000E-03,+16.0804018E-03,+19.5628142E-03
+19.6145000E-03,+16.0804018E-03,+15.0402011E-03
+19.6150000E-03,+8.0402009E-03,+15.0402011E-03
+19.6155000E-03,+502.5126E-06,+15.0402011E-03
+19.6160000E-03,+4.5226130E-03,+15.0402011E-03
+19.6165000E-03,+8.5427135E-03,+23.0804021E-03
+19.6170000E-03,+16.0804018E-03,+15.0402011E-03
+19.6175000E-03,+8.5427135E-03,+7.5025128E-03
+19.6180000E-03,+8.0402009E-03,+15.0402011E-03
+19.6185000E-03,+16.0804018E-03,+7.0000002E-03
+19.6190000E-03,+16.0804018E-03,-1.0402007E-03
+19.6195000E-03,+16.0804018E-03,-1.0402007E-03
+19.6200000E-03,+11.0552763E-03,+3.9849249E-03
+19.6205000E-03,+16.0804018E-03,+7.0000002E-03
+19.6210000E-03,+16.0804018E-03,+2.4773872E-03
+19.6215000E-03,+8.5427135E-03,-35.1756E-06
+19.6220000E-03,+8.0402009E-03,+3.9849249E-03
+19.6225000E-03,+7.0351758E-03,+7.0000002E-03
+19.6230000E-03,+3.0150753E-03,+10.0150756E-03
+19.6235000E-03,+8.0402009E-03,+15.0402011E-03
+19.6240000E-03,+12.5628139E-03,+7.0000002E-03
+19.6245000E-03,+8.5427135E-03,-9.0804016E-03
+19.6250000E-03,+0.0E+00,-9.0804016E-03
+19.6255000E-03,+0.0E+00,-1.0402007E-03
+19.6260000E-03,+0.0E+00,-1.0402007E-03
+19.6265000E-03,+0.0E+00,-1.0402007E-03
+19.6270000E-03,+0.0E+00,-1.0402007E-03
+19.6275000E-03,+502.5126E-06,+7.0000002E-03
+19.6280000E-03,+0.0E+00,+10.0150756E-03
+19.6285000E-03,+8.0402009E-03,+14.0351760E-03
+19.6290000E-03,+16.0804018E-03,+7.0000002E-03
+19.6295000E-03,+8.5427135E-03,+7.0000002E-03
+19.6300000E-03,+0.0E+00,+7.0000002E-03
+19.6305000E-03,+0.0E+00,+7.0000002E-03
+19.6310000E-03,+3.0150753E-03,+15.0402011E-03
+19.6315000E-03,+7.0351758E-03,+7.0000002E-03
+19.6320000E-03,+8.0402009E-03,+7.0000002E-03
+19.6325000E-03,+8.0402009E-03,+7.0000002E-03
+19.6330000E-03,+8.0402009E-03,+7.0000002E-03
+19.6335000E-03,+8.5427135E-03,+15.0402011E-03
+19.6340000E-03,+8.0402009E-03,+15.0402011E-03
+19.6345000E-03,+8.0402009E-03,+7.5025128E-03
+19.6350000E-03,+0.0E+00,+7.0000002E-03
+19.6355000E-03,+8.0402009E-03,+15.0402011E-03
+19.6360000E-03,+16.0804018E-03,+7.0000002E-03
+19.6365000E-03,+16.0804018E-03,-9.0804016E-03
+19.6370000E-03,+16.0804018E-03,-9.0804016E-03
+19.6375000E-03,+8.0402009E-03,-1.5427133E-03
+19.6380000E-03,+4.5226130E-03,-1.0402007E-03
+19.6385000E-03,+0.0E+00,-1.0402007E-03
+19.6390000E-03,+8.0402009E-03,-5.5628137E-03
+19.6395000E-03,+8.0402009E-03,-9.0804016E-03
+19.6400000E-03,+3.0150753E-03,-12.0954770E-03
+19.6405000E-03,-502.5126E-06,-9.0804016E-03
+19.6410000E-03,+0.0E+00,+3.9849249E-03
+19.6415000E-03,+8.0402009E-03,-1.0402007E-03
+19.6420000E-03,+12.5628139E-03,-9.0804016E-03
+19.6425000E-03,+8.0402009E-03,-17.1206025E-03
+19.6430000E-03,+0.0E+00,-9.0804016E-03
+19.6435000E-03,+7.0351758E-03,-1.0402007E-03
+19.6440000E-03,+8.0402009E-03,-1.0402007E-03
+19.6445000E-03,+7.0351758E-03,-1.0402007E-03
+19.6450000E-03,-4.5226130E-03,-1.0402007E-03
+19.6455000E-03,+0.0E+00,-1.0402007E-03
+19.6460000E-03,+8.0402009E-03,-1.0402007E-03
+19.6465000E-03,+8.0402009E-03,-17.1206025E-03
+19.6470000E-03,+0.0E+00,-13.6030146E-03
+19.6475000E-03,+0.0E+00,-9.0804016E-03
+19.6480000E-03,+0.0E+00,-1.0402007E-03
+19.6485000E-03,+0.0E+00,-9.0804016E-03
+19.6490000E-03,+3.0150753E-03,-9.0804016E-03
+19.6495000E-03,+8.0402009E-03,-1.0402007E-03
+19.6500000E-03,+4.5226130E-03,-1.0402007E-03
+19.6505000E-03,+8.0402009E-03,-1.0402007E-03
+19.6510000E-03,+8.0402009E-03,-9.0804016E-03
+19.6515000E-03,+8.0402009E-03,-9.0804016E-03
+19.6520000E-03,+16.0804018E-03,-17.1206025E-03
+19.6525000E-03,+0.0E+00,-25.6633160E-03
+19.6530000E-03,-4.5226130E-03,-28.1758788E-03
+19.6535000E-03,-8.0402009E-03,-33.2010044E-03
+19.6540000E-03,-16.0804018E-03,-28.1758788E-03
+19.6545000E-03,-24.1206028E-03,-25.1608035E-03
+19.6550000E-03,-24.1206028E-03,-25.1608035E-03
+19.6555000E-03,-32.1608037E-03,-25.1608035E-03
+19.6560000E-03,-28.6432158E-03,-17.1206025E-03
+19.6565000E-03,-24.1206028E-03,-17.1206025E-03
+19.6570000E-03,-16.0804018E-03,-5.5628137E-03
+19.6575000E-03,-8.0402009E-03,-9.5829142E-03
+19.6580000E-03,-3.0150753E-03,-13.6030146E-03
+19.6585000E-03,-7.0351758E-03,-17.6231151E-03
+19.6590000E-03,-8.0402009E-03,-25.1608035E-03
+19.6595000E-03,-16.0804018E-03,-17.1206025E-03
+19.6600000E-03,-16.0804018E-03,-9.0804016E-03
+19.6605000E-03,-502.5126E-06,-9.0804016E-03
+19.6610000E-03,+0.0E+00,-25.1608035E-03
+19.6615000E-03,+0.0E+00,-25.6633160E-03
+19.6620000E-03,+0.0E+00,-25.1608035E-03
+19.6625000E-03,-7.0351758E-03,-32.1959793E-03
+19.6630000E-03,-8.0402009E-03,-17.1206025E-03
+19.6635000E-03,-502.5126E-06,-17.1206025E-03
+19.6640000E-03,-16.0804018E-03,-25.1608035E-03
+19.6645000E-03,-16.0804018E-03,-17.1206025E-03
+19.6650000E-03,-24.1206028E-03,-13.6030146E-03
+19.6655000E-03,-15.0753767E-03,-8.0753765E-03
+19.6660000E-03,+0.0E+00,-9.0804016E-03
+19.6665000E-03,+0.0E+00,-16.1155774E-03
+19.6670000E-03,-16.0804018E-03,-21.6432156E-03
+19.6675000E-03,-16.0804018E-03,-17.1206025E-03
+19.6680000E-03,-16.0804018E-03,-21.6432156E-03
+19.6685000E-03,-8.0402009E-03,-25.1608035E-03
+19.6690000E-03,-8.0402009E-03,-21.6432156E-03
+19.6695000E-03,+502.5126E-06,-24.1557783E-03
+19.6700000E-03,+8.0402009E-03,-21.6432156E-03
+19.6705000E-03,+8.0402009E-03,-17.1206025E-03
+19.6710000E-03,+8.0402009E-03,-25.1608035E-03
+19.6715000E-03,+0.0E+00,-33.2010044E-03
+19.6720000E-03,-11.0552763E-03,-33.2010044E-03
+19.6725000E-03,-24.1206028E-03,-33.2010044E-03
+19.6730000E-03,-24.1206028E-03,-17.1206025E-03
+19.6735000E-03,-16.5829144E-03,-9.5829142E-03
+19.6740000E-03,-11.0552763E-03,-12.0954770E-03
+19.6745000E-03,+0.0E+00,-17.1206025E-03
+19.6750000E-03,+0.0E+00,-25.1608035E-03
+19.6755000E-03,-502.5126E-06,-33.2010044E-03
+19.6760000E-03,-4.5226130E-03,-33.2010044E-03
+19.6765000E-03,+0.0E+00,-33.2010044E-03
+19.6770000E-03,-4.5226130E-03,-37.7236174E-03
+19.6775000E-03,-8.0402009E-03,-25.1608035E-03
+19.6780000E-03,-8.0402009E-03,-25.1608035E-03
+19.6785000E-03,+0.0E+00,-25.1608035E-03
+19.6790000E-03,+0.0E+00,-33.2010044E-03
+19.6795000E-03,-8.0402009E-03,-41.2412053E-03
+19.6800000E-03,-8.0402009E-03,-41.2412053E-03
+19.6805000E-03,-16.0804018E-03,-33.7035169E-03
+19.6810000E-03,-24.1206028E-03,-33.2010044E-03
+19.6815000E-03,-24.1206028E-03,-40.2361802E-03
+19.6820000E-03,-16.0804018E-03,-33.2010044E-03
+19.6825000E-03,-24.1206028E-03,-32.1959793E-03
+19.6830000E-03,-16.0804018E-03,-21.6432156E-03
+19.6835000E-03,-16.0804018E-03,-25.1608035E-03
+19.6840000E-03,-16.0804018E-03,-33.2010044E-03
+19.6845000E-03,-23.1155776E-03,-41.2412053E-03
+19.6850000E-03,-32.1608037E-03,-49.2814062E-03
+19.6855000E-03,-31.1557786E-03,-49.2814062E-03
+19.6860000E-03,-24.1206028E-03,-44.2562806E-03
+19.6865000E-03,-32.1608037E-03,-40.2361802E-03
+19.6870000E-03,-24.1206028E-03,-29.6834165E-03
+19.6875000E-03,-16.0804018E-03,-25.1608035E-03
+19.6880000E-03,-11.0552763E-03,-25.1608035E-03
+19.6885000E-03,-15.0753767E-03,-33.2010044E-03
+19.6890000E-03,-12.5628139E-03,-37.7236174E-03
+19.6895000E-03,-8.5427135E-03,-49.2814062E-03
+19.6900000E-03,-16.0804018E-03,-57.3216071E-03
+19.6905000E-03,-24.1206028E-03,-49.7839188E-03
+19.6910000E-03,-24.1206028E-03,-49.2814062E-03
+19.6915000E-03,-31.1557786E-03,-49.2814062E-03
+19.6920000E-03,-32.1608037E-03,-41.2412053E-03
+19.6925000E-03,-24.1206028E-03,-33.2010044E-03
+19.6930000E-03,-24.1206028E-03,-41.2412053E-03
+19.6935000E-03,-32.1608037E-03,-49.2814062E-03
+19.6940000E-03,-28.6432158E-03,-41.2412053E-03
+19.6945000E-03,-31.1557786E-03,-49.2814062E-03
+19.6950000E-03,-24.1206028E-03,-41.2412053E-03
+19.6955000E-03,-24.1206028E-03,-33.7035169E-03
+19.6960000E-03,-16.0804018E-03,-33.2010044E-03
+19.6965000E-03,-7.0351758E-03,-41.2412053E-03
+19.6970000E-03,-16.0804018E-03,-57.3216071E-03
+19.6975000E-03,-24.1206028E-03,-57.3216071E-03
+19.6980000E-03,-32.1608037E-03,-53.8040192E-03
+19.6985000E-03,-32.1608037E-03,-49.2814062E-03
+19.6990000E-03,-32.1608037E-03,-52.2964816E-03
+19.6995000E-03,-40.7035172E-03,-57.3216071E-03
+19.7000000E-03,-48.2412055E-03,-57.3216071E-03
+19.7005000E-03,-40.2010046E-03,-49.2814062E-03
+19.7010000E-03,-40.2010046E-03,-41.2412053E-03
+19.7015000E-03,-32.1608037E-03,-49.2814062E-03
+19.7020000E-03,-36.6834167E-03,-53.8040192E-03
+19.7025000E-03,-40.2010046E-03,-41.2412053E-03
+19.7030000E-03,-32.1608037E-03,-45.7638183E-03
+19.7035000E-03,-31.1557786E-03,-48.2763811E-03
+19.7040000E-03,-32.1608037E-03,-49.2814062E-03
+19.7045000E-03,-24.6231153E-03,-49.2814062E-03
+19.7050000E-03,-32.1608037E-03,-49.2814062E-03
+19.7055000E-03,-32.1608037E-03,-49.2814062E-03
+19.7060000E-03,-32.1608037E-03,-52.2964816E-03
+19.7065000E-03,-32.1608037E-03,-64.3567829E-03
+19.7070000E-03,-32.1608037E-03,-57.3216071E-03
+19.7075000E-03,-40.2010046E-03,-57.3216071E-03
+19.7080000E-03,-40.2010046E-03,-49.2814062E-03
+19.7085000E-03,-47.2361804E-03,-49.2814062E-03
+19.7090000E-03,-40.2010046E-03,-41.2412053E-03
+19.7095000E-03,-32.1608037E-03,-40.2361802E-03
+19.7100000E-03,-24.1206028E-03,-49.2814062E-03
+19.7105000E-03,-32.1608037E-03,-57.3216071E-03
+19.7110000E-03,-35.1758790E-03,-65.3618081E-03
+19.7115000E-03,-48.2412055E-03,-64.3567829E-03
+19.7120000E-03,-48.2412055E-03,-57.3216071E-03
+19.7125000E-03,-40.2010046E-03,-65.3618081E-03
+19.7130000E-03,-40.2010046E-03,-57.3216071E-03
+19.7135000E-03,-32.1608037E-03,-57.3216071E-03
+19.7140000E-03,-32.1608037E-03,-57.3216071E-03
+19.7145000E-03,-32.1608037E-03,-57.3216071E-03
+19.7150000E-03,-35.1758790E-03,-57.3216071E-03
+19.7155000E-03,-39.1959795E-03,-57.3216071E-03
+19.7160000E-03,-36.6834167E-03,-52.2964816E-03
+19.7165000E-03,-40.2010046E-03,-57.3216071E-03
+19.7170000E-03,-48.2412055E-03,-57.3216071E-03
+19.7175000E-03,-40.7035172E-03,-49.7839188E-03
+19.7180000E-03,-32.1608037E-03,-57.3216071E-03
+19.7185000E-03,-40.2010046E-03,-65.3618081E-03
+19.7190000E-03,-48.2412055E-03,-65.3618081E-03
+19.7195000E-03,-48.2412055E-03,-65.3618081E-03
+19.7200000E-03,-35.1758790E-03,-73.4020090E-03
+19.7205000E-03,-40.7035172E-03,-88.4773857E-03
+19.7210000E-03,-48.2412055E-03,-77.9246220E-03
+19.7215000E-03,-48.2412055E-03,-73.4020090E-03
+19.7220000E-03,-48.2412055E-03,-68.3768834E-03
+19.7225000E-03,-40.2010046E-03,-57.8241197E-03
+19.7230000E-03,-40.2010046E-03,-73.4020090E-03
+19.7235000E-03,-55.2763813E-03,-65.3618081E-03
+19.7240000E-03,-48.2412055E-03,-60.3366825E-03
+19.7245000E-03,-47.2361804E-03,-57.8241197E-03
+19.7250000E-03,-40.2010046E-03,-57.3216071E-03
+19.7255000E-03,-32.6633162E-03,-49.7839188E-03
+19.7260000E-03,-32.1608037E-03,-57.3216071E-03
+19.7265000E-03,-24.1206028E-03,-65.3618081E-03
+19.7270000E-03,-24.1206028E-03,-76.4170843E-03
+19.7275000E-03,-32.1608037E-03,-73.9045215E-03
+19.7280000E-03,-36.6834167E-03,-73.4020090E-03
+19.7285000E-03,-48.2412055E-03,-73.4020090E-03
+19.7290000E-03,-56.2814064E-03,-65.3618081E-03
+19.7295000E-03,-48.7437181E-03,-64.3567829E-03
+19.7300000E-03,-52.7638185E-03,-65.3618081E-03
+19.7305000E-03,-56.2814064E-03,-65.8643206E-03
+19.7310000E-03,-59.2964818E-03,-65.3618081E-03
+19.7315000E-03,-63.3165822E-03,-57.3216071E-03
+19.7320000E-03,-43.2160799E-03,-57.3216071E-03
+19.7325000E-03,-40.2010046E-03,-57.8241197E-03
+19.7330000E-03,-40.2010046E-03,-65.3618081E-03
+19.7335000E-03,-40.2010046E-03,-65.3618081E-03
+19.7340000E-03,-40.2010046E-03,-65.3618081E-03
+19.7345000E-03,-48.2412055E-03,-65.3618081E-03
+19.7350000E-03,-40.2010046E-03,-61.8442202E-03
+19.7355000E-03,-47.2361804E-03,-65.3618081E-03
+19.7360000E-03,-56.2814064E-03,-73.4020090E-03
+19.7365000E-03,-56.2814064E-03,-73.4020090E-03
+19.7370000E-03,-59.2964818E-03,-73.4020090E-03
+19.7375000E-03,-63.3165822E-03,-65.3618081E-03
+19.7380000E-03,-56.2814064E-03,-65.3618081E-03
+19.7385000E-03,-48.2412055E-03,-65.3618081E-03
+19.7390000E-03,-43.2160799E-03,-68.3768834E-03
+19.7395000E-03,-48.2412055E-03,-65.3618081E-03
+19.7400000E-03,-52.7638185E-03,-65.3618081E-03
+19.7405000E-03,-40.7035172E-03,-73.4020090E-03
+19.7410000E-03,-44.7236176E-03,-73.4020090E-03
+19.7415000E-03,-55.2763813E-03,-73.9045215E-03
+19.7420000E-03,-56.2814064E-03,-76.4170843E-03
+19.7425000E-03,-56.7839190E-03,-73.4020090E-03
+19.7430000E-03,-52.7638185E-03,-65.3618081E-03
+19.7435000E-03,-48.2412055E-03,-73.4020090E-03
+19.7440000E-03,-52.7638185E-03,-77.9246220E-03
+19.7445000E-03,-64.3216074E-03,-80.4371848E-03
+19.7450000E-03,-64.3216074E-03,-76.4170843E-03
+19.7455000E-03,-64.3216074E-03,-73.4020090E-03
+19.7460000E-03,-44.7236176E-03,-73.4020090E-03
+19.7465000E-03,-40.2010046E-03,-65.3618081E-03
+19.7470000E-03,-32.1608037E-03,-65.3618081E-03
+19.7475000E-03,-32.1608037E-03,-65.3618081E-03
+19.7480000E-03,-40.2010046E-03,-60.3366825E-03
+19.7485000E-03,-40.2010046E-03,-64.3567829E-03
+19.7490000E-03,-36.6834167E-03,-60.3366825E-03
+19.7495000E-03,-39.1959795E-03,-65.8643206E-03
+19.7500000E-03,-40.2010046E-03,-73.4020090E-03
+19.7505000E-03,-40.2010046E-03,-73.4020090E-03
+19.7510000E-03,-48.2412055E-03,-60.3366825E-03
+19.7515000E-03,-48.2412055E-03,-65.3618081E-03
+19.7520000E-03,-51.2562809E-03,-65.3618081E-03
+19.7525000E-03,-56.2814064E-03,-64.3567829E-03
+19.7530000E-03,-51.2562809E-03,-61.8442202E-03
+19.7535000E-03,-56.2814064E-03,-65.3618081E-03
+19.7540000E-03,-56.2814064E-03,-65.3618081E-03
+19.7545000E-03,-56.2814064E-03,-57.3216071E-03
+19.7550000E-03,-40.2010046E-03,-65.3618081E-03
+19.7555000E-03,-40.2010046E-03,-80.4371848E-03
+19.7560000E-03,-48.2412055E-03,-81.4422099E-03
+19.7565000E-03,-55.2763813E-03,-65.3618081E-03
+19.7570000E-03,-48.2412055E-03,-65.3618081E-03
+19.7575000E-03,-48.2412055E-03,-57.8241197E-03
+19.7580000E-03,-44.7236176E-03,-57.3216071E-03
+19.7585000E-03,-40.2010046E-03,-57.3216071E-03
+19.7590000E-03,-32.1608037E-03,-49.2814062E-03
+19.7595000E-03,-24.6231153E-03,-65.3618081E-03
+19.7600000E-03,-36.6834167E-03,-73.4020090E-03
+19.7605000E-03,-47.2361804E-03,-73.4020090E-03
+19.7610000E-03,-56.2814064E-03,-73.4020090E-03
+19.7615000E-03,-56.2814064E-03,-65.3618081E-03
+19.7620000E-03,-48.2412055E-03,-61.8442202E-03
+19.7625000E-03,-40.7035172E-03,-65.3618081E-03
+19.7630000E-03,-48.2412055E-03,-52.2964816E-03
+19.7635000E-03,-40.2010046E-03,-49.2814062E-03
+19.7640000E-03,-35.1758790E-03,-57.3216071E-03
+19.7645000E-03,-40.2010046E-03,-57.8241197E-03
+19.7650000E-03,-48.2412055E-03,-57.3216071E-03
+19.7655000E-03,-47.2361804E-03,-57.3216071E-03
+19.7660000E-03,-43.2160799E-03,-57.3216071E-03
+19.7665000E-03,-32.6633162E-03,-64.3567829E-03
+19.7670000E-03,-40.2010046E-03,-68.3768834E-03
+19.7675000E-03,-40.2010046E-03,-72.3969839E-03
+19.7680000E-03,-48.2412055E-03,-69.8844211E-03
+19.7685000E-03,-32.1608037E-03,-65.8643206E-03
+19.7690000E-03,-40.2010046E-03,-73.4020090E-03
+19.7695000E-03,-48.2412055E-03,-65.3618081E-03
+19.7700000E-03,-56.2814064E-03,-49.2814062E-03
+19.7705000E-03,-48.2412055E-03,-41.2412053E-03
+19.7710000E-03,-40.2010046E-03,-45.7638183E-03
+19.7715000E-03,-24.6231153E-03,-57.3216071E-03
+19.7720000E-03,-27.1356781E-03,-65.3618081E-03
+19.7725000E-03,-40.2010046E-03,-65.3618081E-03
+19.7730000E-03,-48.2412055E-03,-73.4020090E-03
+19.7735000E-03,-48.2412055E-03,-65.3618081E-03
+19.7740000E-03,-48.2412055E-03,-73.4020090E-03
+19.7745000E-03,-48.2412055E-03,-65.3618081E-03
+19.7750000E-03,-40.2010046E-03,-57.3216071E-03
+19.7755000E-03,-40.2010046E-03,-65.3618081E-03
+19.7760000E-03,-51.2562809E-03,-65.3618081E-03
+19.7765000E-03,-48.7437181E-03,-57.3216071E-03
+19.7770000E-03,-56.2814064E-03,-49.2814062E-03
+19.7775000E-03,-56.2814064E-03,-41.2412053E-03
+19.7780000E-03,-44.7236176E-03,-33.2010044E-03
+19.7785000E-03,-40.7035172E-03,-48.2763811E-03
+19.7790000E-03,-48.2412055E-03,-49.2814062E-03
+19.7795000E-03,-48.2412055E-03,-33.7035169E-03
+19.7800000E-03,-43.2160799E-03,-37.7236174E-03
+19.7805000E-03,-40.2010046E-03,-33.7035169E-03
+19.7810000E-03,-40.2010046E-03,-33.2010044E-03
+19.7815000E-03,-32.1608037E-03,-41.2412053E-03
